id,utc_offset,rsvp_limit,headcount,yes_rsvp_count,duration,photo_url,visibility,waitlist_count,created,maybe_rsvp_count,how_to_find_us,event_url,name,time,updated,status,group_id,group_created,group_group_lon,group_join_mode,group_name,group_urlname,group_group_lat,group_who,venue_id,venue_zip,venue_country,venue_localized_country_name,venue_city,venue_address_1,venue_lon,venue_name,venue_state,venue_lat,venue_repinned,fee_amount,fee_accepts,fee_label,fee_required,fee_currency,description,
"mpkdnpyzhbhb","-14400000", ,"0","3","900000","https://secure.meetupstatic.com/photos/event/3/2/f/2/global_469693042.jpeg","public","0","1522424431000","0","This is an online photo opportunity, not an in person meetup or event. This is not a webinar or any type of live or recorded event. Please do not ask where this meets.","https://www.meetup.com/Florida-Center-Creative-Photography/events/261029279/","Weekly Golden Hour Photo Album","1557086400000","1522424431000","upcoming","1343044","1230218609000","-82.6399993896","approval","Florida Center for Creative Photography","Florida-Center-Creative-Photography","27.8400001526","FCCP Members","5960612", ,"us","USA","Online","1 Online Loop","-81.515755","Online - Not an in person Meetup","FL","27.664827","False", , , , , ,"<p>This ""event"" takes place every other Sunday to encourage everyone to go out and practice their photography. The bottom line is the more you shoot, the better you get. The better you get, the more fun photography becomes. The more fun photography is, the more you shoot. The more you shoot, the better you get . . . you get the picture (no pun intended). This is a repeating cycle and a great way to improve your photography!</p> <p>This photo album is intended to encourage Golden Hour and Night Time photography and provide a photo album to have members share their photos of this photographic style. If we find there is interest, we will continue this on a weekly basis.</p> <p>We would like the submitted image to be shot during the week of the assignment, however, feel free to upload an applicable photo from your archive and include the words ""From my Archive"" in the Caption or First Comment.</p> <p>Remember, if you are interested in feedback from other members, be sure to also include ""Feedback Requested"" in the Comments. Those commenting will provide a brief positive note on what compositional element they like as well as what they believe can further enhance the photo.</p> <p>Here are a few ""Golden Hour"" photos to get you thinking. (<a href=""https://tinyurl.com/y7al87s6"" class=""linkified"">https://tinyurl.com/y7al87s6</a>)</p> <p>Good luck and good shooting.</p> <p>Upcoming 2018 FCCP PhotoTours</p> <p>Ghost Towns &amp; Spring Wildflowers, Western Montana — May 16 ~ 22, 2018 ( <a href=""https://www.meetup.com/Florida-Center-Creative-Photography/events/242874394/"" class=""linkified"">https://www.meetup.com/Florida-Center-Creative-Photography/events/242874394/</a> )</p> <p>Ghost Towns &amp; Spring Wildflowers, Western Montana — May 23 ~ 29, 2018 ( <a href=""https://www.meetup.com/Florida-Center-Creative-Photography/events/246175160/"" class=""linkified"">https://www.meetup.com/Florida-Center-Creative-Photography/events/246175160/</a> )</p> <p>Yellowstone/Tetons Wildlife with Fall Colors — September 19 ~ 25, 2018 ( <a href=""https://www.meetup.com/Florida-Center-Creative-Photography/events/244223235/"" class=""linkified"">https://www.meetup.com/Florida-Center-Creative-Photography/events/244223235/</a> )</p> <p>Yosemite, Light and Landscapes — October 24 ~ 30, 2018 ( <a href=""https://www.meetup.com/Florida-Center-Creative-Photography/events/244643761/"" class=""linkified"">https://www.meetup.com/Florida-Center-Creative-Photography/events/244643761/</a> )</p> <p>Yellowstone in Winter — Feb/March 2019</p> <p>Ghost Towns &amp; Spring Wildflowers, Western Montana — May 2019</p> <p>Yellowstone/Tetons Wildlife with Fall Colors — September 2019</p> <p>Fall Colors &amp; Lighthouses, Acadia National Park/Portland — October 2019</p> <p>Polar Bears &amp; Northern Lights, Churchill, MB — Oct/Nov 2019</p> <p>Where you buy your gear matters. You expect to get what you ordered and you want to pay a low price for it. The retailers I recommend below are the ones I trust for my own purchases.</p> <p>** B &amp; H Photo and Video (<a href=""https://tinyurl.com/yb8pab24"" class=""linkified"">https://tinyurl.com/yb8pab24</a>)<br/>** Adorama - The Photography People (<a href=""http://www.adorama.com/?kbid=64386"" class=""linkified"">http://www.adorama.com/?kbid=64386</a>)<br/>** Lensrental.com — Rent the Best Cameras &amp; Lenses Available (<a href=""http://www.pjatr.com/t/TUJGRktHSkJGS0dJS0xCRkpOSkVN"" class=""linkified"">http://www.pjatr.com/t/TUJGRktHSkJGS0dJS0xCRkpOSkVN</a>)</p> <p>Bringing you the activities and this site is now a full-time job (typically 60-80 hours per week). Thus, we depend on membership fees and on the commissions received from you using the links on this site to make any purchase. My family and I are grateful for your support! — Jeff</p> <p>FCCP Membership Options:</p> <p>Pay Your Monthly/Ann­ual Optional Dues ( <a href=""https://www.meetup.com/Florida-Center-Creative-Photography/events/240801300/"" class=""linkified"">https://www.meetup.com/Florida-Center-Creative-Photography/events/240801300/</a> )</p> <p>NOTE: If you haven't already subscribed, please join the FCCP Page and Group on Facebook.</p> <p><a href=""https://www.facebook.com/FCCP.org/"" class=""linkified"">https://www.facebook.com/FCCP.org/</a><br/><a href=""https://www.facebook.com/groups/1711169225817407/"" class=""linkified"">https://www.facebook.com/groups/1711169225817407/</a></p>",
"261038476","19800000","500","0","45","10800000","https://secure.meetupstatic.com/photos/event/d/d/9/8/global_480896728.jpeg","public","0","1556611264000","0","Jayamahal Palace Hotel: Bengaluru","https://www.meetup.com/Photography-Bangalore-Meetup/events/261038476/","FREE Photowalk @ Sunday Soul Sante","1557052200000","1556611264000","upcoming","30937477","1547636798000","77.5599975586","open","Photography Bangalore Meetup","Photography-Bangalore-Meetup","12.970000267","Members","26358480", ,"in","India","Bengaluru","Near Cantonment Railway Station Road","77.597336","Jayamahal Palace Hotel", ,"12.996950","False", , , , , ,"<p>This is a FREE photowalk conducted on May 5th @ 4:00 PM and we will be covering the Sunday Soul Sante.</p> <p>///////Please note that you'll have to buy the entry ticket at the gates worth Rs.250 to enter the festival.////////</p> <p>What to bring?<br/>Camera<br/>Passion for photography</p> <p>Location: Jayamahal Palace Hotel: Bengaluru 1, Jayamahal Road, Near Cantonment Railway Station, Bengaluru, Karnataka[masked], India</p> <p>*****Here is an excerpt of the event*****</p> <p>Enjoy your relaxing Sunday with us across: 180+ pop-up stalls | 3 artists | 20 food stalls</p> <p>With over 180+ pop up stalls that present colour and creativity, welcome pop art in style. Witness amazing artists, devour delicious food from Bangalore’s 20+ best food stalls and have a blast with your furry buddies as the market is completely pet-friendly. Plus, free entry for kids and senior citizens!</p> <p>It’s a potpourri where you can explore a plethora of creative offerings, music, food and oodles of fun.</p> <p>Artists:</p> <p>Raghav Meattle - Singer &amp; Songwriter<br/>Rachna Ramdin - Indie Music Artist<br/>Hartman &amp; Crew - Jazz Music</p> <p>Remember that you'll have to bear the entry fees for the event.</p> <p>Lead for the event will be GV Shreyas.</p>",
"261106204","-18000000", ,"0","6","7200000","https://secure.meetupstatic.com/photos/event/d/3/1/3/global_480954035.jpeg","public","0","1556808934000","0","We will meet in the Trinity Grovescourtyard by the large oblique water fountain and walk down the street a block and circle back to Trinity Groves.","https://www.meetup.com/StreetPhotographyUniversity/events/261106204/","Photo Walk - Model Shelley Simon - Cost $20","1557090000000","1556809058000","upcoming","29195059","1531246944000","-96.8000030518","open","Street Photography University","StreetPhotographyUniversity","32.7900009155","Members","26364144", ,"us","USA","Dallas", ,"-96.829070","Trinity Groves","TX","32.778225","True","20.0","cash","Price","0","USD","<p>Walking Tour leaves at 4:15</p> <p>*Work with a model<br/>*Create compositions that use the city and architecture as a design element.<br/>*Explore the colorful and textured neighborhood with your guide and instructor.</p> <p>Take better environmental portraits with instruction by Daniel Arnauld. We will start at Trinity Grove and work a few blocks in a square and end up back at the restaurant.</p> <p>Feel free to tip the models!</p> <p>To pay the $20 admission you can use the green 'Chip In' button in the member section of MeetUp. Or you can PayPal me at [masked]<br/>Or you can pay cash at the event.</p> <p><a href=""https://secure.meetup.com/StreetPhotographyUniversity/contribute/"" class=""linkified"">https://secure.meetup.com/StreetPhotographyUniversity/contribute/</a></p>",
"260810316","7200000","14","0","3","7200000","https://secure.meetupstatic.com/photos/event/5/c/0/0/global_478103552.jpeg","public","0","1555877065000","0","We will meet outside Pinakothek der Moderne, no matter the weather condition:). In the worst case, we will take shelter in one of the museums in the area. It will be fun! promise :) 
The 2nd day we will meet in Westend English.
have a great time!","https://www.meetup.com/startphotography/events/260810316/","Develop your skills in photography: photo-shooting and editing!","1557064800000","1555942129000","upcoming","20245145","1469993692000","11.5799999237","open","Start your adventure in Photography","startphotography","48.1399993896","Members","26339388", ,"de","Germany","München","Barer Str. 40","11.572302","Pinakothek der Moderne", ,"48.147156","False","19.0","paypal","Price","1","EUR","<p>Hello Photographers!</p> <p>Are you ready for our third round? This meeting will be a totally new experiment.</p> <p>We will, in fact, meet for two days in a row!<br/>On Sunday the 5th of May from 16:00 to 18:00 and<br/>On Monday the 6th of May from 19:00 to 21:00.</p> <p>During the first day, you will discover how to take a picture with your camera.</p> <p>We will implement what we learned in the last meeting:<br/>- How to use natural light<br/>- ""the don't pose simulation""<br/>- Composition<br/>- The best setting for portrait photography in camera</p> <p>The second day we will learn the best and quickest technique to edit your pictures.</p> <p>Here you are the 2 requirements for the meeting:</p> <p>- Read the blog post that I will post in the comment in the incoming days. This will help you to have basic knowledge of photography concept before our meeting, so we can jump straight forward to the practice. :)</p> <p>- bring yourself! and if you can your camera (any camera would be ok). If you don't have a camera doesn't really matter, there will be lots of things to learn and we need models for our pictures :)</p> <p>For the second day. Send your best picture to me, we will do a mini photo critique and then we will go straight forward on the editing process :)</p> <p>I'm looking forward to our meeting. The place is again limited :) we have only 14 spots available :)</p> <p>I wish you a wonderful time! I hope to see you at the meetings!<br/>Cheers,<br/>Fabio</p> <p>Ps: The workshop will be held in English :)</p>",
"260503659","7200000", ,"0","4","7200000","https://secure.meetupstatic.com/photos/event/3/e/7/global_480300999.jpeg","public","0","1554897483000","0", ,"https://www.meetup.com/the-Hague-photo-club-Keep-the-Moment/events/260503659/","Exhibition, portrait and movement, intermediate","1557064800000","1554897483000","upcoming","8118662","1366287395000","4.28000020981","open","Keep the Moment Photo Club","the-Hague-photo-club-Keep-the-Moment","52.0800018311","photographers","26132966", ,"nl","Netherlands","Den Haag","Wagenstraat 123L","4.314381","Keep the Moment Photography", ,"52.074806","False", , , , , ,"<p>You are welcome to the photo exhibition opening displaying the works of the Intermediate course group 2019.<br/>Several photographers will present their work made during the course:<br/>Eleni Mazaraki, Ojochenemi fatima Audu, Francesca Menghini, Stephanie Korpershoek, Gustav Melgar</p> <p>Feel free to bring your friends and families.<br/>There will be chances to talk to the photographers, learn about their work and just have a good Sunday afternoon.<br/>Entrance is free and there will be free snacks and drinks.</p> <p>See you there!</p>",
"258254293","-14400000", ,"0","8","241200000","https://secure.meetupstatic.com/photos/event/9/4/7/1/global_477998001.jpeg","public","0","1548035848000","0","We'll be at the Blue Moon Beach Grill at 4:00pm.","https://www.meetup.com/Fresh-Start-Photography-Group/events/258254293/","Nags Head 3-Day Meetup","1557086400000","1556819761000","upcoming","1768524","1295406249000","-77.5599975586","open","Fresh Start Photography Group","Fresh-Start-Photography-Group","38.2799987793","Photographers","26100705","27959","us","USA","Nags Head","4104 S Virginia Dare Trail #16","-75.623170","Blue Moon Beach Grill","NC","35.952744","True", , , , , ,"<p>Our main focus for this 3-day meetup will be on landscape and wildlife photography. There are several locations for landscape photos that we can take in the golden hours, on a cloudy day, or at night. Some of the places we can photograph are the Bodie Lighthouse (We'll make several trips to this location for sunrise or sunset, and on a clear night with the Milky Way), Nags Head Pier (perfect for morning/evening, stormy days and at night), Pea Island Wildlife Refuge, Jannette’s Pier, Coquina beach, and Jockey’s Ridge State Park. There are two refuges within 30 minutes of Nags Head that house a robust amount of wildlife from black bears and wolves to neotripocal songbirds and snakes. We will attempt to visit both of these refuges: Alligator River National Wildlife Refuge and Pea Island National Wildlife Refuge.</p> <p>Recommended gear/equipment: wide angle lens, filters such as ND and Polarizing filter, sturdy tripod, telephoto lens and possibly your macro lens. The beach can be damaging to photography equipment. I've learned the hard way not to collapse the legs of my tripod before washing them off. Also, make sure you have a lens cleaner and a cloth to wipe off sea spray. A red light and head lamp are always good to have when shooting at night.</p> <p>Tips:<br/>The refuges are filled with creepy, crawly insects and reptiles, so be sure to wear appropriate clothing such as boots, gaiters, long pants, and a hat. I highly recommend that you download the maps of the area (in particular the Alligator River National Wildlife Refuge) onto your phone so you can access them when you don't have a cell phone signal (the refuge is quite large and the roads can be confusing).<br/>------------------<br/>Please view/download the following PDFs from DropBox to find more information about our schedule, points of interest, accommodations, and dining.<br/>Schedule: <a href=""https://www.dropbox.com/s/7frmm2gu3etp5m3/Schedule-NagsHead.pdf?dl=0"" class=""linkified"">https://www.dropbox.com/s/7frmm2gu3etp5m3/Schedule-NagsHead.pdf?dl=0</a><br/>Points of Interest: <a href=""https://www.dropbox.com/s/2ho6b2jffia2aj2/PointsofInterest-NagsHead.pdf?dl=0"" class=""linkified"">https://www.dropbox.com/s/2ho6b2jffia2aj2/PointsofInterest-NagsHead.pdf?dl=0</a><br/>Accommodations: <a href=""https://www.dropbox.com/s/565fd294ncabqec/Accommodations-NagsHead.pdf?dl=0"" class=""linkified"">https://www.dropbox.com/s/565fd294ncabqec/Accommodations-NagsHead.pdf?dl=0</a><br/>Dining: <a href=""https://www.dropbox.com/s/4p3mrdrxcun9lq2/Dining-NagsHead.pdf?dl=0"" class=""linkified"">https://www.dropbox.com/s/4p3mrdrxcun9lq2/Dining-NagsHead.pdf?dl=0</a></p> <p>A little bit about Nags Head and surrounding areas:<br/>Nags Head is arguably one of the Outer Banks' most established tourism destinations, and the area remains popular with visitors today for its wealth of amenities, sprawling ocean and soundfront views, and classic Outer Banks style. In Nags Head, a beach-loving vacationer can find virtually anything to make an OBX vacation perfect, including some of the area's favorite restaurants, natural and historical attractions, and miles of fun. Visitors come here year after year for the fantastic Outer Banks beaches and ample entertainment, and have been doing so for generations. An ideal mix of on-the-beach relaxation and off-the-beach amusements, Nags Head remains one of the Outer Banks' most loved vacation destinations.<br/>----------------<br/>Useful Links:<br/>Pea Island National Wildlife Refuge: <a href=""https://www.fws.gov/refuge/Pea_Island/visit/plan_your_visit.html"" class=""linkified"">https://www.fws.gov/refuge/Pea_Island/visit/plan_your_visit.html</a><br/>Alligator River National Wildlife Refuge: <a href=""https://www.fws.gov/refuge/Alligator_River/seasons_of_wildlife/index.html"" class=""linkified"">https://www.fws.gov/refuge/Alligator_River/seasons_of_wildlife/index.html</a><br/>Jockey’s Ridge State Park: <a href=""https://www.ncparks.gov/jockeys-ridge-state-park"" class=""linkified"">https://www.ncparks.gov/jockeys-ridge-state-park</a><br/>Outer Banks.com: <a href=""https://www.outerbanks.com/nags-head.html"" class=""linkified"">https://www.outerbanks.com/nags-head.html</a></p> <p>---------------<br/>Please read our disclaimer for this event in the link below. By sending in an RSVP and joining this meetup event hosted by the Fresh Start photography Meetup, I agree to abide by the rules and regulations in this disclaimer: <a href=""https://www.dropbox.com/s/vhqdt4c6qgo2fvm/MeetupDisclaimerOnline.pdf?dl=0"" class=""linkified"">https://www.dropbox.com/s/vhqdt4c6qgo2fvm/MeetupDisclaimerOnline.pdf?dl=0</a></p>",
"260885885","-25200000", ,"0","23","10800000","https://secure.meetupstatic.com/photos/event/e/3/d/2/global_480718322.jpeg","public","0","1556125906000","0", ,"https://www.meetup.com/Everything-under-the-moon/events/260885885/","**No Host**The Spazmatics@ Swabbies","1557099000000","1556899958000","upcoming","22956328","1490078745000","-121.330001831","open","Everything Under the Moon & Stars","Everything-under-the-moon","38.6300010681","Friends","26178637","95837","us","USA","Sacramento","5871 Garden Hwy","-121.625880","Swabbies Restaurant & Bar","CA","38.674232","True", , , , , ,"<p>About The Spazmatics:<br/><a href=""https://www.facebook.com/events/402302340551809/"" class=""linkified"">https://www.facebook.com/events/402302340551809/</a></p> <p>If you want to be sent back to the '80s, The Spazmatics are the ultimate experience. The band lends it’s geeky charm to performing 80’s hits complete with “nerdography” and “spaztic” movements. They add a unique dimension to their performance, demonstrating the common ties between '80s new wave and today’s popular music.In addition to a recently filmed national commercial for Comcast, The Spazmatics have been regularly featured at top nightclubs and perform for many of the highest level private events in the United States, including a recent performance at The White House for President George W. Bush, as well as for celebrity Jessica Simpson's recent birthday bash.</p> <p>Cover charge TBD. Kids free w/ paid responsible adult.<br/>Questions, private message me...<br/>Ciao~</p> <p>Sky</p>",
"260126738","7200000","13","0","12","7200000","https://secure.meetupstatic.com/photos/event/7/e/4/a/global_479852330.jpeg","public","0","1553722422000","0", ,"https://www.meetup.com/Photography-Workshops-Taller-de-fotografia/events/260126738/","Photo workshop - LOW KEY - 2/2 (group B)","1557066600000","1556358632000","upcoming","30832665","1546543200000","-0.389999985695","open","Photography Workshops - Taller de fotografía","Photography-Workshops-Taller-de-fotografia","39.4799995422","apasionados","26282611", ,"es","Spain","València","Pont del Mar","-0.363946","Puente del Mar", ,"39.470253","True", , , , , ,"<p>---note: mismo taller del viernes 26/04 . . . . Same workshop as Friday 26/04 - - - - -</p> <p>- - - IMPORTANT - - --<br/>If you want to work with portraits, you'll have to get your own models... Just ask your friends, family members or catch someone on the street! :D<br/>- - Si quieres trabajar con retratos, tendrás que conseguir tus propios modelos ... ¡Puedes preguntar a tus amigos, familiares o atrapa a alguien en la calle! :D - - -</p> <p>WELCOME TO THE PHOTOGRAPHY WORKSHOP!</p> <p>WHAT WE DO:<br/>The second meeting we will learn about LOW key photography!<br/>We'll practice all the technical basics as APERTURE, EXPOSURE, ISO, DoF, metering, flash and we will learn how to use our camera to manage low key pics!</p> <p>WHAT TO BRING:<br/>Your camera or phone, as long as you can take pics. Note that if you can't change settings, you'll be limited during the class, but you can still learn about all the techy behind photography!<br/>Above all, bring your passion and desire to learn!</p> <p>PRICE:<br/>Donation.</p> <p>Please, if you are not coming, change your meetup status the night before, so other people in the waiting list can join!</p> <p>WHO IS IT FOR:<br/>If you have a passion for photography and wish to get the best out of your tools, to improve your pics and let your creativity flows, all while having fun, then join us!<br/>We will meet twice a month on Sundays and Fridays to improve our skills, to meet new people and share our passion, learn from each other and enjoy our time together!</p> <p>HOW IT WORKS:<br/>I will update the meetings and review the program, depending on the group, the requests etc... The workshop will be in spanish/english, but I can add extra days for italian and french if anyone is interested (just comment in the meetings or send me a message!)</p> <p>Each ""subject"" will be held for 2 workshops: the first time exploring the basics and the second time getting a bit deeper, so to discover and improve your style.<br/>It doesn't matter your level or your camera, you can join with your phone or anything else you have! Just make sure to bring your passion and have fun!</p> <p>See you soon!</p> <p>(Spanish):<br/>¡BIENVENID@ AL TALLER DE FOTOGRAFIA!</p> <p>QUE HACEMOS:<br/>En el segundo meetup aprenderemos cómo hacer fotografia en clave baja!<br/>Practicaremos todos los aspectos técnicos básicos como APERTURA, EXPOSICIÓN, ISO, DoF, medicion, flash y aprenderemos comos usar la camara para sacar fotos en clave baja!</p> <p>QUE TRAER:<br/>Tu cámara o movil, siempre que puedas tomar fotos. Tenga en cuenta que si no puede cambiar la configuración, estará limitado durante la clase, ¡pero aún puede aprender sobre toda la tecnología detrás de la fotografía!<br/>Sobre todo, trae tu pasión y gana de aprender.</p> <p>PRECIO:<br/>Donativo.</p> <p>Por favor, si no viene, cambie tu estado en el meetup anoche para que otras personas en la lista de espera puedan unirse.</p> <p>POR QUIEN ES:<br/>Si te apasiona la fotografía y desea aprender cómo sacar el máximo provecho de tus herramientas, cómo mejorar tus fotografías y dejar fluir tu creatividad, mientras te divierte, ¡únete a nosotros!<br/>Nos reuniremos dos veces al mes los Domingos y Viernes alternativamente, para mejorar nuestras habilidades, conocer nuevas personas y compartir nuestra pasión, aprender los unos de los otros y disfrutar de nuestro tiempo juntos.</p> <p>COMO FUNCIONA:<br/>Actualizaré las reuniones y revisaré el programa, dependiendo del grupo, las solicitudes, etc. El taller será en español / inglés, pero puedo agregar días adicionales para italiano y francés si alguien está interesado (solo comente sobre las reuniones o enviame un mensaje!)</p> <p>Cada ""tema"" se llevará a cabo durante 2 talleres: la primera vez que explora lo básico y la segunda vez que profundice un poco, para descubrir y mejorar tu estilo.<br/>No importa tu nivel o tu cámara, puede unirse con tu movíl o cualquier otra cosa que tenga.</p> <p>Hasta pronto!</p>",
"261042657","7200000", ,"0","12","7200000","https://secure.meetupstatic.com/photos/event/5/e/7/global_480901511.jpeg","public","0","1556630253000","0","Parque Juan Carlos I: Glorieta de Don Juan de Borbon Datterbaeg s/n. Nos vemos a la entrada, al lado del monumento a Don Juan de Borbón. Mirando al monumento, dejas a la derecha  Calle Vía Dublín y el edificio de Liberty Seguros","https://www.meetup.com/Madrid-International-Photographers/events/261042657/","Desafío blanco y negro (y exposición fotográfica)","1557066600000","1556630253000","upcoming","30939110","1547654363000","-3.71000003815","open","Madrid International Photographers","Madrid-International-Photographers","40.4199981689","Miembros","26220090", ,"es","Spain","Madrid", ,"-3.614993","Juan Carlos I Park", ,"40.460594","True", , , , , ,"<p>Nos dedicamos al blanco y negro! Nos concentramos sólo en luz y contraste, dejando por una vez el color, que puede ser una distracción.</p> <p>Antes de empezar repasaremos brevemente unos conceptos de exposición fotográfica, p. ej. medición puntual, compensación de la exposición y rango dinámico. Luz dura vs luz suave y los diferentes tipos de sombras.</p> <p>El Parque Juan Carlos I (muy cerca del metro Feria de Madrid, línea 8), con sus grandes espacios e instalaciones nos ofrece muchas posibilidades para dedicarnos a paisaje, fotos arquitectónicas, retrato, retrato de grupo, lo que más nos apetezca, aunque la propuesta se focaliza en el blanco y negro.</p> <p>Finalmente intentaremos relajarnos y comentar los resultados tomándonos una caña.</p>",
"fhrgxqyzhbhb","19800000", ,"0","4","10800000", ,"public","0","1549250393000","0", ,"https://www.meetup.com/theTIC/events/260675832/","Its time to learn HORSE RIDING_Sunday_0430 PM","1557054000000","1556529740000","upcoming","5079162","1348496801000","78.4800033569","open","Travel India Cafe","theTIC","17.3999996185","Travel Freaks","26092955", ,"in","India","Hyderabad","Nehru Outer Ring Road","78.360150","Appa Junction", ,"17.349573","True", , , , , ,"<p>Beginners to learn basics of Horse riding or Pros to cherish their horse riding skills.</p> <p>ONLY 12 Slots available - First PAY First SERVE Basis.<br/>Registration is ON (BOOK YOUR SLOTS NOWWWW!!!)</p> <p>Pay amount of 500 /- to confirm your slot before all slots are booked.</p> <p>Event Address : Private farm house( 15 Kms from Hitech city)<br/>Event Type : Horse ride (Multiple horses available)<br/>Difficulty level : Beginner - Trainers available<br/>(Advanced riders can please let us know prior)<br/>Cost : 500/-<br/>Excludes : Fuel, Food<br/>Transport : Personal Transport. Will pool if required<br/>Child friendly : Yes</p> <p>Itinerary:</p> <p>15.30 Meet and greet at APPA(TSPA) junction<br/>15.45 Reach farm house and pamper the horses to ease them<br/>16:00 Horse riding each 30 mins slot (For extended slot - 400/-)<br/>18:30 Tata Bye Bye.....</p> <p>What to Carry:</p> <p>1. 2 Water bottles(refillable - avoid disposables) must in your bag.(Enclosed Toilets available on spot, so don't hesitate to have more water)<br/>2. Shoes/Strapped sandals<br/>3. Don't carry valuables.<br/>4. Any personal medicine and toiletries.<br/>5. Backpack to fit all the above.<br/>6. Snacks to munch and make friends.</p> <p>Important Instructions :</p> <p>1. No smoking and no alcohol.<br/>2. No littering, no pollution of water.<br/>3. If you feel unwell please tell us immediately.<br/>4. We carry Basic First Aid and if you need anything you can ask the organizers.</p> <p>We Strive to protect our nature and members safety is our prime agenda and we do not compromise on these aspects.</p> <p>Contact Prashanth[masked] if you have any questions.</p> <p>Cost : 500/</p> <p>*PAYMENT*</p> <p>Paytm/Tez/UPI -[masked] (Bharat)</p> <p><img src=""https://secure.meetupstatic.com/photos/event/c/b/0/6/highres_475071974.jpeg"" /></p>",
"261093749","19800000", ,"0","23","7200000","https://secure.meetupstatic.com/photos/event/3/0/7/6/global_476472406.jpeg","public","0","1556763670000","0", ,"https://www.meetup.com/SIA-Weekend-Photowalks/events/261093749/","Landscape and Architecture photography at Qutub Shahi Tombs ","1557054000000","1556763670000","upcoming","20358176","1472269832000","78.4800033569","open","SIA Weekend Photowalks, Workshops and Photo-tours","SIA-Weekend-Photowalks","17.3999996185","SIA Photogs","3687602", ,"in","India","Hyderabad","Quli Qutub Shahi Tombs","78.486671","Quli Qutub Shahi Tombs", ,"17.385044","False", , , , , ,"<p>Let's meet and shoot landscapes and architectures at Qutub Shahi Tombs.</p> <p>What you Learn :</p> <p>* Landscape photography.<br/>* Architecture Photography.<br/>* How to compose interesting pictures.</p> <p>What you need :</p> <p>* SLR or DSLR Camera with Kit lens or wide angle lens.<br/>* Carry Water bottle.</p> <p>About trainer<br/>Naveen Janga[masked]<br/><a href=""https://www.instagram.com/nwinphoto/"" class=""linkified"">https://www.instagram.com/nwinphoto/</a></p> <p>Fee : Rs 350/-</p> <p>Note :<br/>* Tripods aren't allowed.<br/>* Entry fee for participant and camera does not include in the fee.</p>",
"260488608","-25200000","9","0","8","5400000","https://secure.meetupstatic.com/photos/event/b/b/2/b/global_480287915.jpeg","public","0","1554847388000","0","Call or Text Me.  My cell number will be provided to you when you RSVP for this event.","https://www.meetup.com/pleasurepalate/events/260488608/","Dinner at Ori Menashe's Bavel in the DTLA Arts District","1557100500000","1556913037000","upcoming","1156637","1211304267000","-118.330001831","approval","Pleasure Palate","pleasurepalate","34.0999984741","Pleasure Palate Seekers","26313887","90013","us","USA","Los Angeles","500 Mateo St","-118.232700","Bavel","CA","34.041424","True", , , , , ,"<p>Please Make Note of Pleasure Palate Attendance Policies and our 3 Strikes Rule by clicking here (<a href=""http://www.meetup.com/pleasurepalate/pages/Attendance_Policies_and_3_Strikes_Rule/"" class=""linkified"">http://www.meetup.com/pleasurepalate/pages/Attendance_Policies_and_3_Strikes_Rule/</a>) before RSVP-ing to this Event. Cancelling your RSVP within 24 hours for any reason, or not showing up at the event without contacting the Organizer by cell phone ahead of time will result in a strike. 3 Strikes and You're Out!</p> <p>NOTE! If you do not provide me with your contact number at the time of signing, then your RSVP will be canceled.</p> <p>If you are on the Wait List, then it is YOUR responsibility to monitor your status on the Wait List and update your RSVP accordingly, if necessary. and not me. I am NOT your personal assistant.</p> <p>By those who brought you Bestia, Bavel has become the sensation of 2018: voted as best new restaurant in the LA area, as well as being nominated by the James Beard Award Foundation for Best New Restaurants. Critics thoroughly enjoyed the Mediterreanean and Middle Eastern-centric restaurant, including the late Jonathan Gold, former LA Times' Food Critic.</p> <p>Menu: <a href=""https://baveldtla.com/menu/"" class=""linkified"">https://baveldtla.com/menu/</a></p> <p>Yelp Reviews: <a href=""https://www.yelp.com/biz/bavel-los-angeles-3"" class=""linkified"">https://www.yelp.com/biz/bavel-los-angeles-3</a></p> <p>TO RSVP FOR THIS EVENT:</p> <p>• We will meet in front of the restaurant shortly before our 5pm and 5:15pm reservations (first 6 to arrive will be seated at the 5pm table, while the rest will be seated at 5:15pm).</p> <p>• Total cost estimated per person is expected to be about $50 or more (especially if you order beverages or additional food for yourself, plus tax and gratuity). On the day of the event, please bring sufficient CASH to pay for the balance of your portion of the bill, at least $100.00.</p> <p>• VALET PARKING is available for $10, and the entrance to the lot is off Mateo Street. Street parking is also available. Be sure to read all signs for any parking restrictions</p>",
"261009687","7200000","20","0","20","7200000", ,"public","2","1556524774000","0", ,"https://www.meetup.com/Dusseldorf-Street-Photography-Meetup/events/261009687/","Südpark and Volksgarten","1557068400000","1556599873000","upcoming","26035716","1506249958000","6.78999996185","open","Düsseldorf Street Photography Meetup","Dusseldorf-Street-Photography-Meetup","51.2400016785","Members","26355789", ,"de","Germany","Düsseldorf","In den Großen Banden 58","6.802876","Café Südpark", ,"51.197660","False", , , , , ,"<p>In this beautiful Spring weather, let's go back to a favorite location in Duesseldorf and make use of the bridges, trees, reflections and nearby train station and tunnels to explore end of day light street photography as well as nature photography. We will meet at the cafe and walk to different locations around the park.</p>",
