id,utc_offset,rsvp_limit,headcount,yes_rsvp_count,duration,photo_url,visibility,waitlist_count,created,maybe_rsvp_count,how_to_find_us,event_url,name,time,updated,status,group_id,group_created,group_group_lon,group_join_mode,group_name,group_urlname,group_group_lat,group_who,venue_id,venue_zip,venue_country,venue_localized_country_name,venue_city,venue_address_1,venue_lon,venue_name,venue_state,venue_lat,venue_repinned,fee_amount,fee_accepts,fee_label,fee_required,fee_currency,description,
"258175230","-21600000","11","0","8","43200000","https://secure.meetupstatic.com/photos/event/d/f/e/a/global_470457322.jpeg","public","0","1547775786000","0", ,"https://www.meetup.com/cplg_north/events/258175230/","Night Sky/Milky Way Workshops in Westcliffe","1557018000000","1547775786000","upcoming","1700966","1283478231000","-105.199996948","open","The Colorado Photography Learning Group - North","cplg_north","39.8600006104","Photography Enthusiasts","24278869", ,"us","USA","Westcliffe","Westcliffe, CO 81252","-105.071945","Westcliffe","CO","39.876553","True", , , , , ,"<p>2019 Night Sky/Milky Way Photography Workshops in Westcliffe</p> <p>Join us for one of our night sky photography workshops in Westcliffe, CO. You will learn techniques for capturing the night sky, post-production tips and light-painting skills.</p> <p>Westcliffe is the first town in Colorado and one of only 15 in the world that's designated as an International Dark Sky Community by the International Dark Sky Association, so it is an excellent place to view and photograph the night sky and the Milky Way. The workshops are conducted on private property, and the dates are listed below.</p> <p>Visit <a href=""http://www.3peaksphoto.com/westcliffeworkshops.html"" class=""linkified"">http://www.3peaksphoto.com/westcliffeworkshops.html</a> for more information and to sign up for a workshop of your choice. RSVP'ing on Meetup does not mean you are officially registered. The number of students is limited to 10. A portion of the proceeds will be donated to Dark Skies, Inc., a nonprofit organization that maintains the dark-sky designation in Westcliffe/Silver Cliff.</p> <p>May 4-5<br/>June 3-4<br/>July 2-3<br/>July 31 - August 1<br/>August 29-30<br/>September 26-27</p>",
"260812079","-14400000", ,"0","3","7200000","https://secure.meetupstatic.com/photos/event/3/a/b/0/global_479235024.jpeg","public","0","1555883964000","0", ,"https://www.meetup.com/A-Hardy-Brooklyn-Live-Art-Experience/events/260812079/","Bodypaint bash! come see live art in its purest form!!","1557010800000","1555883964000","upcoming","27055345","1515124392000","-73.9899978638","open","A Hardy Brooklyn Live Art Experience","A-Hardy-Brooklyn-Live-Art-Experience","40.7000007629","Art Enthusiasts","26111542","10003","us","USA","New York","245 W 29th St","-73.994606","M Wild's Studio","NY","40.748703","False", , , , , ,"<p>Tickets and more information : <a href=""https://hardybrooklyn.com/bpbash/"" class=""linkified"">https://hardybrooklyn.com/bpbash/</a></p> <p>Theme is ""May the 4th be with you"". In honor of StarWars Day</p> <p>HardyBrooklyn.nyc Productions are delighted to announce our monthly full body painting event of the year.</p> <p>“Come see live art in its purest form on the original canvas, the body! Watch artists turn their human canvases into masterpieces right in front of your eyes.”</p> <p>If you are a newbie and never have been painted before, a seasoned model, an artist or just want to try painting on a body, this is the event for you! If you are a photographer this is a great way to get some amazing photographs!</p> <p>Tickets and more information : <a href=""https://hardybrooklyn.com/bpbash/"" class=""linkified"">https://hardybrooklyn.com/bpbash/</a></p> <p>The event will be hosted at a cozy loft space in the heart of Chelsea. Take pics, relax on couches, watch artists and models do what they love to do – Paint!</p> <p>We encourage all levels of experience to join the fun.<br/>We have created an atmosphere where you will feel safe to explore, discover and experience new sensations.</p> <p>Snacks and virgin beverages will be provided.</p> <p>Tickets and more information : <a href=""https://hardybrooklyn.com/bpbash/"" class=""linkified"">https://hardybrooklyn.com/bpbash/</a></p>",
"258400475","-25200000", ,"0","36","9000000","https://secure.meetupstatic.com/photos/event/8/3/d/2/global_478113746.jpeg","public","0","1548456970000","0", ,"https://www.meetup.com/Everything-under-the-moon/events/258400475/","Folsom Lake Symphony @Folsom Amphitheater","1557021600000","1556555502000","upcoming","22956328","1490078745000","-121.330001831","open","Everything Under the Moon & Stars","Everything-under-the-moon","38.6300010681","Friends","12957792","95630","us","USA","Folsom","Old Town Folsom","-121.176380","Old Town Folsom Rail Road Turn Table","CA","38.679916","True", , , , , ,"<p>Bring your family and friends to a rip-roaring open-air concert with the Folsom Lake Symphony.</p> <p>The event will be held at the Historic District Amphitheater. Park at 905 Leidesdorff St parking garage. The amphitheater is in near the plaza adjacent to the garage.</p> <p>Free to attend. Bring low back/beach style chairs.</p> <p><a href=""https://www.historicfolsom.org/2019/05/04/1552/folsom-lake-symphony/"" class=""linkified"">https://www.historicfolsom.org/2019/05/04/1552/folsom-lake-symphony/</a></p> <p>The Folsom Lake Symphony will perform a free, open-air concert in the Historic District Amphitheater. “Outside and Upbeat” is the theme, with music from many genres, including a nod to composer John Williams’ Star Wars film score. There will also be an appearance by the 501st Legion—Central Valley Garrison—Star Wars character group.</p> <p>Event held at the Historic District Amphitheater. Park at 905 Leidesdorff St parking garage. Amphitheater is near the Plaza, close to the garage.</p> <p>Free to attend. Bring low back/beach style chairs.</p> <p>Questions, private message me...<br/>thanks~<br/>Nathan</p>",
"260789139","-25200000", ,"0","4","10800000", ,"public","0","1555787680000","0","Either park before the entrance and ride in towards one of the parking lots. You should see a handful or so riders. Look for Mark Langton of CORBA and sign in.","https://www.meetup.com/bikesboardsbites/events/260789139/","Mountain Biking Skills Free Clinic!","1557021600000","1555787680000","upcoming","1275055","1220469332000","-118.400001526","approval","SoCal Bikes Boards & Bites","bikesboardsbites","34.2099990845","Riders","724604","91302","us","USA","Calabasas","1925 Las Virgenes Rd","-118.711555","Malibu Creek State Park","CA","34.104280","True", , , , , ,"<p>THIS IS A NO HOST EVENT! (This is not a SoCalB3 event. This is an event hosted by the fine folks at CORBA which I think is a great event for riders of all levels.) NOTE: Please look for the host ""Mark Langton"" at the designated location as I am merely posting the event, unfortunately my rsvp is automatic.</p> <p>Whether you're just getting into mountain biking or have been riding for years, you'll learn some valuable tips from their Introduction to Mountain Biking Skills Clinic that is offered each month. We highly recommend this ""free"" clinic to riders particularly at the beginner level. You will learn valuable riding tips from proper riding stance in different trail situations, ascent and descent techniques, proper braking in different trail surfaces, negotiating simulated obstacles typically found on trails and lots of other valuable information. This will help you improve your riding techniques for your safety and enjoyment of the sport of mountainbiking.</p> <p><img src=""http://www.corbamtb.com/programs/SkillsGalleries/2008-08-02/tn_IMG_2214_jpg.jpg"" /></p> <p>The class is taught by Mark Langton, lead instructor and co-founder of Concerned Off Road Bicyclists Association (CORBA) since 1992. To find out more about Mark, click on the link below: Mark Langton (<a href=""http://www.mountainbikeskills.com/Home_Page.html"" class=""linkified"">http://www.mountainbikeskills.com/Home_Page.html</a>) CORBA's FREE Mountain Bike Skills Classes (<a href=""http://corbamtb.com/programs/skills.shtml"" class=""linkified"">http://corbamtb.com/programs/skills.shtml</a>) ( Parking is available inside the park for a fee of about $12 if I remember correctly OR free parking if you park on the street (<a href=""http://goo.gl/maps/ColZ"" class=""linkified"">http://goo.gl/maps/ColZ</a>))</p> <p><img src=""http://www.corbamtb.com/programs/SkillsGalleries/2008-08-02/tn_IMG_2800_jpg.jpg"" /></p> <p>Addt'l pictures from past clinics: <a href=""http://www.corbamtb.c"" class=""linkified"">http://www.corbamtb.c</a>... (<a href=""http://corbamtb.com/programs/skills.shtml#ClassGalleries"" class=""linkified"">http://corbamtb.com/programs/skills.shtml&#35;ClassGalleries</a>) Mountain Biking Skills Classes are taught every month as part of CORBA's ongoing effort to educate mountain bicyclists as to the appropriate use of the Santa Monica Mountains National Recreation Area backcountry trails. Photos are courtesy of CORBA and are that of the members who attended previous clinics and these are some of the exercises you will expect.</p> <p><img src=""http://www.corbamtb.com/programs/SkillsGalleries/2008-08-02/tn_IMG_2308_jpg.jpg"" /></p> <p>Mountain biking is a lot like tennis or skiing. Just a few minor adjustments in technique can make a huge difference in your control and proficiency. If you want to get better faster, you need to know the fundamentals of mountain biking technique. Whether you're just getting into mountain biking or have been riding for years, you'll learn some valuable tips from our Introduction to Mountain Biking skills class that is offered each month. The Introduction to Mountain Biking Skills class is held the first Saturday of each month from 9:00 am to 1:00 pm in Malibu Creek State Park. It is free of charge to all participants, and no reservations are needed. A discussion of backcountry preparedness, shared use etiquette, and simple maintenance tips precedes several skills stations. These include proper seated rider position, controlled braking and slow speed technical maneuvering, pedaling cadence/gear use, and proper riding position and technique for climbing and descending.</p> <p>Please arrive no later than 8:45 am to sign in. There is approximately five miles total of actual riding on easy to moderate trails.</p> <p>What To Bring: Mountain bike in good working condition Helmet Water High energy snack Appropriate clothing for existing conditions Helmets are mandatory for all participants.</p> <p>Directions: To get to Malibu Creek State Park, take the Ventura Freeway (101) to Calabasas, exit Las Virgenes Road/Malibu Canyon. Go south 3.5 miles. You will cross Mulholland Highway and go another 1/4 mile to the entrance to Malibu Creek State Park on the right. Just past the ranger kiosk to the left is a large gravel parking lot that runs parallel to the road. This is where the skills clinic participants meet. Do not go to the lower paved parking lot.</p>",
"260625461","-25200000","11","0","7","10800000","https://secure.meetupstatic.com/photos/event/3/9/5/3/global_480434675.jpeg","public","0","1555277155000","0", ,"https://www.meetup.com/LA-Light-Painting-Photography-Group/events/260625461/","LA Light Painting Photography Session","1557021600000","1555280201000","upcoming","31431803","1553051640000","-118.239997864","open","LA Light Painting Photography Group","LA-Light-Painting-Photography-Group","33.9700012207","Photographers", , , , , , , , , , , ,"50.0","wepay","Price","1","USD","<p>Alllllllright ladies and gents! The time has come once again to light up the night like a bunch of deviant fireflies. Here's the low-down for this shindig....</p> <p>Over the course of the evening, we'll walk you through our creative process, teaching you all about camera set-up, introducing you to some of the tools we use, and making sure you go home with an SD card full of photos that'll be sure to impress.</p> <p>Date: Saturday, May 4th<br/>Time: 7:00<br/>Location: Downtown, Los Angeles (the specific location will be disclosed privately upon payment)</p> <p>This session will be $50 per person.<br/>Attendance is limited to the first 10 people who RSVP.</p> <p>What to bring:<br/>CAMERA, (preferably one that has a bulb setting, not necessary but highly recommended)<br/>TRIPOD (these are all long exposure photographs)<br/>SHUTTER REMOTE: (highly recommended but not necessary)</p> <p>What to Wear:<br/>We’ll be going to a park and there’ll be about a half mile walk up a hill to get to the location, so strong shoes are recommended.<br/>It's also going to get cold as the evening progresses, so dress appropriately.</p> <p>If there are any further questions, please feel free to message us.</p> <p>WE'RE LOOKING FORWARD TO SEEING YOU THERE!! :)</p> <p>*Disclaimer: This location requires a short hike so it is not wheel chair accessible.<br/>Our apologies :/</p> <p>May the fourth be with you ;)</p>",
"spcrvpyzhbgb","-14400000", ,"0","3", ,"https://secure.meetupstatic.com/photos/event/9/f/0/7/global_472120711.jpeg","public","0","1529259095000","0","Inside the gallery","https://www.meetup.com/orlandoartists/events/261004260/","Kaleidoscope Gallery Weekly Pop-Up Exibition","1557010800000","1529259095000","upcoming","2639782","1318470824000","-81.3600006104","open","ORLANDO ARTISTS                           Art + Photography","orlandoartists","28.5599994659","Art People","25220801","32750","us","USA","Longwood","1991 Corporate Square #181","-81.335180","Kaleidoscope Venue For The Arts","FL","28.725803","False", , , , , ,"<p>Kaleidoscope Venue For The Arts is an art gallery in Longwood, FL focusing on providing the opportunity for artists to show their work in a pop up environment, hosting a new art show every week with a Kaleidoscope of themes and one 'open' show per month. Group and Solo shows welcome. Visit our Facebook Page for complete information<br/>www.facebook.com/venue for the arts.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/a/0/1/0/event_472120976.jpeg"" /></p>",
"ftjdzpyzhbgb","-14400000", ,"0","6","7200000", ,"public","0","1531257832000","0", ,"https://www.meetup.com/Quechee-Area-Camera-Club/events/260388002/","MONTHLY FAVORITES - can upload all month long ","1557010800000","1531257832000","upcoming","3870132","1337094911000","-72.4300003052","open","Quechee Area Camera Club (QACC)","Quechee-Area-Camera-Club","43.6599998474","Members", , , , , , , , , , , , , , , , ,"<p>This is where you can upload your favorite images from the month - put up a couple each week if you like - but please comment on 2-3 other images for each image you post.<br/>this happens every month - grab your camera and get out and photograph what moves you.</p> <p>Meetup forces us to keep the meetups to an average of 2 hours so I can't put in that this a month long album - but you can upload images all month long -</p>",
"258147091","-14400000","11","0","10","12600000","https://secure.meetupstatic.com/photos/event/7/d/a/2/global_477932162.jpeg","public","0","1547695621000","0", ,"https://www.meetup.com/Toronto-Travel-Outdoor-Photography/events/258147091/","Star and Night Photography Workshop","1557011700000","1554389462000","upcoming","19724764","1458278005000","-79.3799972534","open","Toronto Travel & Outdoor Photography","Toronto-Travel-Outdoor-Photography","43.6500015259","Members","26089280","P0C 1M0","ca","Canada","Gravenhurst","Southwood Rd","-79.513350","Torrance Barrens Dark-Sky Preserve","ON","44.941486","True","107.349998474","paypal","Price","1","CAD","<p>For the Star and Night Photography Workshop, we’ll visit one of the darkest night sky locations in Southern Ontario. Located 2 hours north of Toronto this unique spot offers an opportunity to try your hand at taking photographs of the night sky, also know as astrophotography.</p> <p>With the rapid advance of digital camera technology, today’s cameras are capable of producing photographs that were not possible even just a few years ago. This is an introductory workshop is designed to show you how to get started with taking pictures of the night sky and the star.</p> <p>Cost: $95.00 + HST</p> <p>IN THIS WORKSHOP YOU WILL LEARN<br/>• the gear you’ll need<br/>• finding focus and getting sharp images<br/>• calculating exposure<br/>• shooting star trails<br/>• finding and shooting the milky way<br/>• light painting techniques<br/>• and if we're lucky we'll see the northern lights!!</p> <p>Our group size is limited to 10 participants, so you’ll get lots of one-on-one time. You don’t need to run out and buy the latest and greatest, but you should have a digital camera.</p> <p>DON’T FORGET<br/>• Camera and tripod (mandatory)<br/>• Batteries all charged up<br/>• Warm clothes<br/>• Snacks and water<br/>• Camp chair<br/>• Bug net (depends on time of year)</p> <p>The week of the workshop I'll send out a detailed list of photography gear to registered participants along with instructions on how to get to our meeting spot. If you have any questions prior to the workshop please send me a message.</p>",
"260972136","-14400000", ,"0","29","10800000","https://secure.meetupstatic.com/photos/event/2/a/f/9/global_480491001.jpeg","public","0","1556385462000","0", ,"https://www.meetup.com/Fashionistas/events/260972136/","Murder Mystery Mixer (Comp Apps, Drink Specials)","1557012600000","1556385462000","upcoming","1383148","1234617701000","-73.9899978638","open","NYC's #1 Fashion Events & Parties (17,000+ members)","Fashionistas","40.7599983215","Fashonistas","25403282", ,"us","USA","New York City","845 United Nations Plaza (1st Avenue) & 48th Street","-73.967812","THE WORLD BAR","NY","40.753086","False", , , , , ,"<p>*PURCHASE AT - <a href=""https://dljparty.ticketleap.com/murder-mystery-mixer/dates"" class=""linkified"">https://dljparty.ticketleap.com/murder-mystery-mixer/dates</a> *PREPAY ONLY EVENT. Must purchase in advance to attend. This is a multi-group event so don't go by RSVPs. We'll have a good # of members attending.</p> <p>Our Murder Mystery Parties have become an awesome alternative to the usual bar scene. It is a great way to go out on your own with friends or on your own and meet other people in a super organized and fun way! We will also have complimentary appetizers and drink specials!</p> <p>Join us for this Murder Mystery Theme Party where everyone at the party is a suspect and you will help to find the killer!! Everyone at our party will have a character to play, no experience necessary and it is so much fun!</p> <p>Pre-Mingle starts at 7:30. We will start to put together teams at 8pm. Everyone will be given a character sheet explaining who they are and who they fit into the story.</p> <p>The Theme:<br/>After a night of accolades at the Academy Awards Show, you will attend the A-list after-party hosted by millionaire Vanity Affair. While socializing and schmoozing with Hollywood’s elite, careers will be made, secrets will be revealed, scandals will be broken and a homicide will happen. With a V.I.P. victim and the celebrities all suspect, you will be called upon to find the criminal by cracking this red carpet caper. Will it be an aspiring actress, tired of living in the shadows? A faithful friend who has been pushed too far? Or possibly the teen starlet trying to attract a more mature audience? As the night unfolds, so will a web of lies and scandals intricately woven to point you to a killer. It is up to you to uncover the clues or the culprit will remain concealed. Come walk the blood red carpet and enjoy a night of secrets, celebrities &amp; scandal.</p> <p>FAQs:<br/>Can I come alone? Yes 90% of those attending will likely register on their own but you are invited to bring as many guests as you would like just register for that amount.</p> <p>Age-specific? All are welcome 21 and over.</p> <p>*PURCHASE TICKET AT - <a href=""https://dljparty.ticketleap.com/murder-mystery-mixer/dates"" class=""linkified"">https://dljparty.ticketleap.com/murder-mystery-mixer/dates</a></p> <p>*$20-$30 depending upon how early you purchase. NOT sold at door. Game limited to 40 people and we have less than 20 tickets left!</p>",
"260770018","-18000000","15","0","17","7200000","https://secure.meetupstatic.com/photos/event/7/9/9/9/global_480571129.jpeg","public","0","1555712265000","0","Meet up at water fountain","https://www.meetup.com/Naperville-Photography-Meetup/events/260770018/","Night Street Bokehlicious Shoot 2","1557016200000","1556808086000","upcoming","18213912","1416928921000","-88.1200027466","open","Naperville Photo Group","Naperville-Photography-Meetup","41.7400016785","Members","26309897","60540","us","USA","Naperville","Naperville Riverwalk","-88.151306","Dandelion Fountain","IL","41.771786","True","15.0","wepay","Price","1","USD","<p>This will be the follow up from our my first night shot. We will be learning the basics of night time street photography in this shoot again. We will meet up at the Dandelion fountain. I am looking to have about 3-5 models for this shoot, TFP. Depending on the amount of people that join the shoot, we will split up into small groups and will be walking around shooting in the area. Please refrain from bringing large photo equipment as we will be mobile and we need to keep in mind of pedestrians on the sidewalk. A fast lens will will be needed for this shoot, F2.8 or faster and a higher ISO if needed. Here are some links to tips on night street/portrait photography.<br/><a href=""https://youtu.be/mYfp0h1wlYc"" class=""embedded"">https://youtu.be/mYfp0h1wlYc</a><br/><a href=""https://www.youtube.com/watch?v=4fOYohyR0kE"" class=""embedded"">https://www.youtube.com/watch?v=4fOYohyR0kE</a></p>",
"261006688","-25200000", ,"0","10","7200000","https://secure.meetupstatic.com/photos/event/5/0/8/1/global_480860609.jpeg","public","0","1556508998000","0", ,"https://www.meetup.com/Standup-Comedy-Music-and-Film/events/261006688/","Free Tickets to Ant and Adam Richmond at Sycamore Tavern","1557023400000","1556508998000","upcoming","25961925","1505680473000","-118.38999939","open","Standup Comedy, Music, and Film","Standup-Comedy-Music-and-Film","34.0699996948","Members","25014798", ,"us","USA","Los Angeles","7038 Sunset Blvd.","-118.342780","Sycamore Tavern ","CA","34.097633","True", , , , , ,"<p>I have limited free tickets to see Jimmy Shin (The Tonight Show), Gary Robinson (Showtime's Just Another Immigrant), Ant (Last Comic Standing), Adam Richmond and others in The Dojo and Sycamore Tavern. Doors at 7:30pm, show at 8pm. If you RSVP on this event by 5pm the day of the show, you will be on the free guest list. Contact other members on this event page to hang out with. Lineup subject to change. 2 item minimum. 21 and over . See you there! Please stream the song I cowrote on Spotify, Itunes, and Amazon, ""Mitchell, The Goodbye Song""</p>",
"261063856","-14400000", ,"0","22","18000000", ,"public","0","1556677273000","0", ,"https://www.meetup.com/Crazy-Fun-Stuff-To-Do-In-NYC/events/261063856/","Cinco de Mayo Party In NYC","1557014400000","1556677273000","upcoming","29767078","1536632745000","-73.9599990845","open","Crazy Fun Stuff To Do In NYC","Crazy-Fun-Stuff-To-Do-In-NYC","40.7799987793","Members", , , , , , , , , , , , , , , , ,"<p>Get tickets at: <a href=""https://www.eventbrite.com/e/cinco-de-mayo-party-in-nyc-tickets-61134358512"" class=""linkified"">https://www.eventbrite.com/e/cinco-de-mayo-party-in-nyc-tickets-61134358512</a></p> <p>Come on out to the LARGEST Cinco de Mayo Singles Party in NYC! AKA Cinco de Drinko is the perfect time to have a couple of cervezas</p> <p>About this Event<br/>// This is a prepay only event. You have to get your tickets in advance online. You won't be able to sign up at the venue ///</p> <p>* This is a multi Meetup group event. 15 other Meetup groups have also been invited. The RSVP list on this page represents only a small portion of actual attendees. We expect around 300 people to attend. *</p> <p>Come on out to the LARGEST Cinco de Mayo Singles Party in NYC! AKA Cinco de Drinko is the perfect time to have a couple of cervezas and make some new amigos! Come out with us and celebrate one of the most fun holidays of the year!</p> <p>Taco bout a great party... we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways &amp; More all on the 20th Fl. Empire Room! You will also have free access to the rooftop.<br/>Join us at this very popular, upscale party at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>What to expect:<br/>• Complimentary Appetizer<br/>• 2 For 1 Drinks (8-9pm)<br/>• Ice Breakers<br/>• Prizes &amp; Giveaways<br/>• DJ &amp; Dancing</p> <p>FAQs<br/>How many are attending? There will be at least 300 people attending!</p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>Can I come alone? Yes about 90% of those attending will be coming solo. But you can also invite friends to join you. Everyone must have a ticket to enter.</p> <p>Is this age/ethnic specific? No, but the general age range will be 21-55. Not meant to be ethnic specific/gender balanced.</p> <p>Is there a dress code? No hats, sweats, t-shirts, sneakers etc. Jeans ok. Dress stylish.</p> <p>Get tickets at: <a href=""https://www.eventbrite.com/e/cinco-de-mayo-party-in-nyc-tickets-61134358512"" class=""linkified"">https://www.eventbrite.com/e/cinco-de-mayo-party-in-nyc-tickets-61134358512</a></p> <p><img src=""https://secure.meetupstatic.com/photos/event/4/5/e/f/highres_480917903.jpeg"" /></p>",
"260741447","-18000000","150","0","104","12600000","https://secure.meetupstatic.com/photos/event/d/9/7/0/global_480895664.jpeg","public","0","1555624109000","0", ,"https://www.meetup.com/312DigitalMedia/events/260741447/","Chicago Joe's Mix & Mingle Party @ Chicago Joe's ","1557018000000","1556603671000","upcoming","253295","1148680447000","-87.6399993896","open","312 Digital Media","312DigitalMedia","41.9000015259","Members","26156839","60618","us","USA","Chicago","2256 W Irving Park Rd","-87.685875","Chicago Joe's","IL","41.954296","True", , , , , ,"<p>As of April 29 there were already 115 people attending, so if you are interested, buy tickets before they get sold out (and they will).</p> <p>Please purchase your tickets at the eventbrite link below:</p> <p><a href=""https://www.eventbrite.com/e/cinco-de-mayo-singles-party-chicago-joes-north-center-tickets-60600067433"" class=""linkified"">https://www.eventbrite.com/e/cinco-de-mayo-singles-party-chicago-joes-north-center-tickets-60600067433</a></p> <p>Date: Saturday, May 4, 2019 at 8:00 PM - 11:30 PM</p> <p>Venue: Chicago Joe’s - North Center</p> <p>Location: 2256 W Irving Park Rd (b/t Oakley Ave &amp; Bell Ave), Chicago, IL 60618</p> <p>Recommended Ages: Women 21 - 45, Men 23 - 46</p> <p>About this Event:</p> <p>Join up to 150 singles -ages 20s, 30s and early 40s- at our Cinco de Mayo Singles Party!</p> <p>What to expect:</p> <p>• Complimentary appetizers from 8:30-10:00pm</p> <p>• Playing top 40s music all night long</p> <p>• Fun ice breakers &amp; Great Prizes</p> <p>Come party with up to 150 singles in their 20s, 30s &amp; early 40s at our ""Cinco de Mayo"" Singles Party! With top 40s music all-night, fun ice breakers, complimentary appetizers, a cash bar, and fun prizes, our party will be the hottest event in Chicago! Love will be in the air and drinks will be flowing...</p> <p>What are the recommended ages?</p> <p>Women 21-45, Men 23-46</p> <p>Is this event private?</p> <p>The entire venue will be 100% private for our party. Members can invite guests to join us.</p> <p>Why does your RSVP say +99?</p> <p>This page only shows a small portion of the actual attendees. We will have up to 150 members attending.</p>",
"260829794","-14400000", ,"0","31","18000000","https://secure.meetupstatic.com/photos/event/1/1/5/a/global_471544442.jpeg","public","0","1555953850000","0","We'll be on the 20th Fl. (Empire Room Penthouse). Party is private for Meetup members and their guests.","https://www.meetup.com/Fashionistas/events/260829794/","Cinco de Mayo Penthouse Party (Comp Apps, 2 For 1 Drinks, DJ & Dancing)","1557014400000","1555953850000","upcoming","1383148","1234617701000","-73.9899978638","open","NYC's #1 Fashion Events & Parties (17,000+ members)","Fashionistas","40.7599983215","Fashonistas","25488661", ,"us","USA","New York","230 5th Ave. ","-73.988130","230 5th Ave. Penthouse","NY","40.743984","True", , , , , ,"<p>*TICKETS - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/</a> *Prepay Only Event.</p> <p>We're once again getting together with other groups to organize the LARGEST Cinco de Mayo Meetup Party! AKA Cinco de Drinko is the perfect time to have a couple of cervezas and make some new amigos! Come out with us and celebrate one of the most fun holidays of the year!</p> <p>Taco bout a great party... we'll have 2 For 1 Drinks, Complimentary Appetizers, DJ, Dancing, Giveaways &amp; More all on the 20th Fl. Empire Room! You will also have free access to the rooftop.</p> <p>Join us at this very popular, upscale party at one of NYC's most exclusive penthouse lounges - surrounded by floor to ceiling windows with breathtaking panoramic views of the NYC skyline.</p> <p>What to expect:<br/>• 2 for 1 Drinks (8-9pm)<br/>• Free Light Appetizers<br/>• Ice Breakers<br/>• DJ &amp; Dancing<br/>• Giveaways</p> <p>What's the venue like? 230 Fifth was voted #1 by Citysearch for Best New Bars/Lounges in New York City Voted ,#2 Best New Bar/Lounge in the United States by Citysearch, and voted #1 ""To Do"" in New York by Spur.</p> <p>How many will attend? This is a multi-Meetup event. This page only shows a small portion of the actual attendees. 300+ members will be attending just like our past events.</p> <p>Is this event private? Yes. Members can invite guests to join us. We'll be on the 20th Fl (Empire Room).</p> <p>Is there a dress code or age restriction? No hats, sweats, shorts, t-shirts etc. Jeans ok. Dress stylish. General age range 21-55.</p> <p>Can I come alone? Most come on their own. Come alone or bring a friend - either way you'll feel comfortable and have a great time.</p> <p>*Get tickets here - <a href=""https://dljparty.ticketleap.com/upscale-penthouse-party/dates/"" class=""linkified"">https://dljparty.ticketleap.com/upscale-penthouse-party/dates/</a></p> <p>*Limited # are just $15 with discount code ""5"" at checkout. Price will go up as event gets closer. $30 at door w/ RSVP, $35 w/o.</p>",
"260741359","-18000000","155","0","137","12600000","https://secure.meetupstatic.com/photos/event/d/9/5/9/global_480895641.jpeg","public","0","1555623687000","0", ,"https://www.meetup.com/ChicagoMeetup/events/260741359/","Cinco de Mayo Mix & Mingle Party @ Chicago Joe's ","1557018000000","1556603559000","upcoming","1475712","1245379219000","-87.6399993896","open","Chicago Meetup","ChicagoMeetup","41.9000015259","Members","26156839","60618","us","USA","Chicago","2256 W Irving Park Rd","-87.685875","Chicago Joe's","IL","41.954296","True", , , , , ,"<p>As of April 29 there were already 115 people attending, so if you are interested, buy tickets before they get sold out (and they will).</p> <p>Please purchase your tickets at the eventbrite link below:</p> <p><a href=""https://www.eventbrite.com/e/cinco-de-mayo-singles-party-chicago-joes-north-center-tickets-60600067433"" class=""linkified"">https://www.eventbrite.com/e/cinco-de-mayo-singles-party-chicago-joes-north-center-tickets-60600067433</a></p> <p>Date: Saturday, May 4, 2019 at 8:00 PM - 11:30 PM</p> <p>Venue: Chicago Joe’s - North Center</p> <p>Location: 2256 W Irving Park Rd (b/t Oakley Ave &amp; Bell Ave), Chicago, IL 60618</p> <p>Recommended Ages: Women 21 - 45, Men 23 - 46</p> <p>About this Event:</p> <p>Join up to 150 singles -ages 20s, 30s and early 40s- at our Cinco de Mayo Singles Party!</p> <p>What to expect:</p> <p>• Complimentary appetizers from 8:30-10:00pm</p> <p>• Playing top 40s music all night long</p> <p>• Fun ice breakers &amp; Great Prizes</p> <p>Come party with up to 150 singles in their 20s, 30s &amp; early 40s at our ""Cinco de Mayo"" Singles Party! With top 40s music all-night, fun ice breakers, complimentary appetizers, a cash bar, and fun prizes, our party will be the hottest event in Chicago! Love will be in the air and drinks will be flowing...</p> <p>What are the recommended ages?</p> <p>Women 21-45, Men 23-46</p> <p>Is this event private?</p> <p>The entire venue will be 100% private for our party. Members can invite guests to join us.</p> <p>Why does your RSVP say +99?</p> <p>This page only shows a small portion of the actual attendees. We will have up to 150 members attending.</p>",
